,DBN,year,Q1_funding_sources,Q2_label,Q3_label,Unnamed,school_name,grade,category,number_tested,mean_scale_score,level_1,level_1_1,level_2,level_2_1,level_3,level_3_1,level_4,level_4_1,level_3_4,level_3_4_1
577,19K422,2017,2,abundant,increased,19K422All Grades2017All Students,SPRING CREEK COMMUNITY SCHOOL,All Grades,All Students,212,292.3396301,69.0,32.54716873,106.0,50.0,34.0,16.03773499,3.0,1.4150943759999999,37.0,17.45282936
579,19K654,2017,0,na,same,19K654All Grades2017All Students,VAN SICLEN COMMUNITY MIDDLE SCHOOL,All Grades,All Students,297,275.5723877,162.0,54.54545593,101.0,34.00673294,32.0,10.7744112,2.0,0.6734007001000001,34.0,11.44781113
580,19K661,2017,1,insufficient,same,19K661All Grades2017All Students,VISTA ACADEMY,All Grades,All Students,371,302.81939700000004,85.0,22.9110508,150.0,40.43126678,100.0,26.95417786,36.0,9.703503609,136.0,36.65768051
581,19K662,2017,1,sufficient,increased,19K662All Grades2017All Students,LIBERTY AVENUE MIDDLE SCHOOL,All Grades,All Students,418,288.9186707,150.0,35.88516617,191.0,45.69377899,66.0,15.78947353,11.0,2.631578922,77.0,18.42105293
582,19K663,2017,0,sufficient,increased,19K663All Grades2017All Students,SCHOOL OF THE FUTURE BROOKLYN,All Grades,All Students,127,283.1338501,56.0,44.09449005,58.0,45.66929245,11.0,8.661417007,2.0,1.574803114,13.0,10.23622036
583,19K677,2017,1,insufficient,decreased,19K677All Grades2017All Students,EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,All Grades,All Students,257,291.39688110000003,112.0,43.57976532,88.0,34.24124527,41.0,15.95330715,16.0,6.225680828,57.0,22.1789875
584,19K678,2017,0,sufficient,same,19K678All Grades2017All Students,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,All Grades,All Students,228,286.86404419999997,94.0,41.22806931,102.0,44.73684311,24.0,10.52631569,8.0,3.5087718960000003,32.0,14.03508759
585,19K760,2017,0,insufficient,same,19K760All Grades2017All Students,HIGHLAND PARK COMMUNITY SCHOOL,All Grades,All Students,286,296.32867430000005,81.0,28.32167816,129.0,45.10489655,67.0,23.4265728,9.0,3.1468532089999997,76.0,26.5734272
586,20K030,2017,4,insufficient,same,20K030All Grades2017All Students,P.S./I.S. 30 MARY WHITE OVINGTON,All Grades,All Students,451,313.62304689999996,79.0,17.51663017,143.0,31.70731735,146.0,32.37250519,83.0,18.40354729,229.0,50.77605438
587,20K048,2017,1,insufficient,decreased,20K048All Grades2017All Students,P.S. 048 MAPLETON,All Grades,All Students,278,309.69064330000003,63.0,22.66187096,90.0,32.37409973,86.0,30.93525124,39.0,14.02877712,125.0,44.9640274
588,20K062,2017,4,insufficient,same,20K062All Grades2017All Students,J.H.S. 062 DITMAS,All Grades,All Students,978,307.0143127,157.0,16.05316925,453.0,46.31901932,266.0,27.19836426,102.0,10.42944813,368.0,37.62781143
589,20K069,2017,1,sufficient,same,20K069All Grades2017All Students,P.S. 69 VINCENT D. GRIPPO SCHOOL,All Grades,All Students,430,313.5232544,91.0,21.1627903,121.0,28.139534,153.0,35.581394200000005,65.0,15.11627865,218.0,50.6976738
590,20K102,2017,3,sufficient,same,20K102All Grades2017All Students,P.S. 102 THE BAYVIEW,All Grades,All Students,649,320.62557979999997,107.0,16.48690224,154.0,23.72881317,236.0,36.36363602,152.0,23.42064667,388.0,59.78428268
591,20K104,2017,5,insufficient,decreased,20K104All Grades2017All Students,P.S./I.S. 104 THE FORT HAMILTON SCHOOL,All Grades,All Students,871,319.79220580000003,109.0,12.51435089,266.0,30.53960991,292.0,33.52468491,204.0,23.42135429,496.0,56.94603729
592,20K105,2017,1,sufficient,same,20K105All Grades2017All Students,P.S. 105 THE BLYTHEBOURNE,All Grades,All Students,763,313.79422,161.0,21.10091782,222.0,29.09567451,253.0,33.15858459,127.0,16.64482307,380.0,49.80340576
593,20K112,2017,4,insufficient,same,20K112All Grades2017All Students,P.S. 112 LEFFERTS PARK,All Grades,All Students,275,313.7709045,55.0,20.0,91.0,33.09090805,88.0,32.0,41.0,14.909091,129.0,46.90909195
594,20K127,2017,2,sufficient,same,20K127All Grades2017All Students,P.S. 127 MCKINLEY PARK,All Grades,All Students,244,311.8893433,53.0,21.72131157,65.0,26.63934517,89.0,36.47541046,37.0,15.16393471,126.0,51.63934326
595,20K160,2017,0,sufficient,same,20K160All Grades2017All Students,P.S. 160 WILLIAM T. SAMPSON,All Grades,All Students,626,308.26358030000006,160.0,25.55910492,185.0,29.5527153,193.0,30.83067131,88.0,14.05750751,281.0,44.88817978
596,20K163,2017,3,sufficient,same,20K163All Grades2017All Students,P.S. 163 BATH BEACH,All Grades,All Students,431,312.2134705,80.0,18.56148529,145.0,33.64269257,138.0,32.01856232,68.0,15.77726173,206.0,47.79582214
597,20K164,2017,3,insufficient,same,20K164All Grades2017All Students,P.S. 164 CAESAR RODNEY,All Grades,All Students,230,316.1695557,45.0,19.56521797,73.0,31.73913002,68.0,29.56521797,44.0,19.13043404,112.0,48.69565201
598,20K170,2017,4,sufficient,same,20K170All Grades2017All Students,RALPH A. FABRIZIO SCHOOL,All Grades,All Students,531,306.64782710000003,153.0,28.81355858,162.0,30.50847435,139.0,26.17702484,77.0,14.50094128,216.0,40.67796707
599,20K176,2017,3,abundant,same,20K176All Grades2017All Students,P.S. 176 OVINGTON,All Grades,All Students,773,318.84475710000004,138.0,17.8525219,208.0,26.90814972,265.0,34.28201675,162.0,20.95730972,427.0,55.23932648
600,20K179,2017,1,insufficient,decreased,20K179All Grades2017All Students,P.S. 179 KENSINGTON,All Grades,All Students,381,297.21521,139.0,36.48294067,124.0,32.54593277,96.0,25.19684982,22.0,5.774278164,118.0,30.97112846
601,20K180,2017,4,sufficient,increased,20K180All Grades2017All Students,THE SEEALL ACADEMY,All Grades,All Students,770,313.0714417,134.0,17.40259743,233.0,30.25974083,268.0,34.80519485,135.0,17.53246689,403.0,52.33766174
602,20K185,2017,1,sufficient,decreased,20K185All Grades2017All Students,P.S. 185 WALTER KASSENBROCK,All Grades,All Students,309,326.3948364,33.0,10.67961121,81.0,26.21359253,113.0,36.56958008,82.0,26.53721619,195.0,63.10679626
603,20K186,2017,0,insufficient,same,20K186All Grades2017All Students,P.S. 186 DR. IRVING A GLADSTONE,All Grades,All Students,450,317.94665530000003,82.0,18.22222137,136.0,30.22222137,130.0,28.88888931,102.0,22.66666603,232.0,51.55555725
604,20K187,2017,2,insufficient,same,20K187All Grades2017All Students,THE CHRISTA MCAULIFFE SCHOOL\I.S. 187,All Grades,All Students,851,353.5041199,20.0,2.350176334,25.0,2.937720299,149.0,17.50881386,657.0,77.20329285,806.0,94.71210479999999
605,20K192,2017,3,insufficient,decreased,20K192All Grades2017All Students,P.S. 192 - THE MAGNET SCHOOL FOR MATH AND SCIENCE,All Grades,All Students,354,304.31073,86.0,24.2937851,139.0,39.26553726,86.0,24.2937851,43.0,12.14689255,129.0,36.44067764
606,20K200,2017,1,sufficient,same,20K200All Grades2017All Students,P.S. 200 BENSON SCHOOL,All Grades,All Students,580,306.4413757,177.0,30.51724052,187.0,32.24137878,126.0,21.72413826,90.0,15.51724148,216.0,37.24137878
607,20K201,2017,1,insufficient,decreased,20K201All Grades2017All Students,J.H.S. 201 THE DYKER HEIGHTS,All Grades,All Students,1469,324.7467651,142.0,9.66644001,371.0,25.25527573,461.0,31.38189316,495.0,33.69639206,956.0,65.07828522
608,20K204,2017,3,insufficient,same,20K204All Grades2017All Students,P.S. 204 VINCE LOMBARDI,All Grades,All Students,566,322.23675539999994,93.0,16.43109512,121.0,21.37809181,205.0,36.21908188,147.0,25.97173119,352.0,62.19081116
609,20K205,2017,0,sufficient,same,20K205All Grades2017All Students,P.S. 205 CLARION,All Grades,All Students,532,316.7988586,101.0,18.98496246,154.0,28.94736862,162.0,30.45112801,115.0,21.61654091,277.0,52.06766891
610,20K220,2017,1,sufficient,same,20K220All Grades2017All Students,J.H.S. 220 JOHN J. PERSHING,All Grades,All Students,1314,301.2503662,317.0,24.12480927,525.0,39.95433807,344.0,26.17960358,128.0,9.741248131,472.0,35.92085266
611,20K227,2017,1,insufficient,same,20K227All Grades2017All Students,J.H.S. 227 EDWARD B. SHALLOW,All Grades,All Students,1290,299.21783450000004,348.0,26.976743699999997,499.0,38.68217087,327.0,25.3488369,116.0,8.992248535,443.0,34.34108353
612,20K229,2017,2,insufficient,same,20K229All Grades2017All Students,P.S. 229 DYKER,All Grades,All Students,773,325.1720581,89.0,11.51358318,198.0,25.6144886,250.0,32.34152603,236.0,30.53040123,486.0,62.87192917
613,20K247,2017,2,insufficient,decreased,20K247All Grades2017All Students,P.S. 247 BROOKLYN,All Grades,All Students,374,323.41711430000004,45.0,12.03208542,99.0,26.47058868,150.0,40.10695267,80.0,21.39037514,230.0,61.49732589999999
614,20K259,2017,2,insufficient,decreased,20K259All Grades2017All Students,J.H.S. 259 WILLIAM MCKINLEY,All Grades,All Students,1679,321.1923828,200.0,11.91185188,476.0,28.35020828,528.0,31.44729042,475.0,28.29064941,1003.0,59.73793793
615,20K264,2017,2,sufficient,same,20K264All Grades2017All Students,P.S. 264 BAY RIDGE ELEMENTARY SCHOOL FOR THE ARTS,All Grades,All Students,220,319.440918,35.0,15.909091,60.0,27.27272797,82.0,37.27272797,43.0,19.54545403,125.0,56.81818008
616,20K310,2017,1,insufficient,increased,20K310All Grades2017All Students,THE SCHOOL FOR FUTURE LEADERS,All Grades,All Students,239,322.6568909,33.0,13.80753136,58.0,24.26778221,93.0,38.91213226,55.0,23.01255226,148.0,61.92468643
617,20K503,2017,0,insufficient,same,20K503All Grades2017All Students,P.S. 503: THE SCHOOL OF DISCOVERY,All Grades,All Students,505,288.6217957,235.0,46.53465271,152.0,30.09901047,91.0,18.01980209,27.0,5.346534729,118.0,23.36633682
618,20K506,2017,1,sufficient,same,20K506All Grades2017All Students,P.S. 506: THE SCHOOL OF JOURNALISM & TECHNOLOGY,All Grades,All Students,352,296.3608093,138.0,39.20454407,105.0,29.82954597,78.0,22.15909004,31.0,8.806818007999999,109.0,30.96590996
619,20K682,2017,2,insufficient,same,20K682All Grades2017All Students,THE ACADEMY OF TALENTED SCHOLARS,All Grades,All Students,151,328.01324460000006,12.0,7.947020053999999,37.0,24.50331116,66.0,43.70861053,36.0,23.84105873,102.0,67.54966736
620,21K468,2017,1,insufficient,decreased,21K468All Grades2017All Students,KINGSBOROUGH EARLY COLLEGE SCHOOL,All Grades,All Students,261,309.78927610000005,43.0,16.47509575,96.0,36.78160858,93.0,35.63218307,29.0,11.11111069,122.0,46.74329376
621,20K686,2017,1,sufficient,same,20K686All Grades2017All Students,BROOKLYN SCHOOL OF INQUIRY,All Grades,All Students,357,341.80673219999994,4.0,1.120448232,40.0,11.20448208,150.0,42.01680756,163.0,45.65826416,313.0,87.67507172
622,20K748,2017,1,insufficient,same,20K748All Grades2017All Students,P.S. 748 BROOKLYN SCHOOL FOR GLOBAL SCHOLARS,All Grades,All Students,289,333.6228333,17.0,5.882352828999999,67.0,23.18339157,105.0,36.33218002,100.0,34.60207748,205.0,70.93425751
623,20K971,2017,5,sufficient,same,20K971All Grades2017All Students,"SCHOOL OF MATH, SCIENCE, AND HEALTHY LIVING",All Grades,All Students,192,301.359375,52.0,27.08333397,83.0,43.22916794,41.0,21.35416603,16.0,8.333333015,57.0,29.6875
624,22K078,2017,4,insufficient,same,22K078All Grades2017All Students,J.H.S. 078 ROY H. MANN,All Grades,All Students,415,296.9494019,124.0,29.87951851,184.0,44.33734894,87.0,20.96385574,20.0,4.819277287,107.0,25.78313255
625,21K090,2017,1,sufficient,same,21K090All Grades2017All Students,P.S. 90 EDNA COHEN SCHOOL,All Grades,All Students,262,297.41601560000004,90.0,34.3511467,114.0,43.51145172,42.0,16.03053474,16.0,6.106870174,58.0,22.1374054
626,21K095,2017,3,insufficient,decreased,21K095All Grades2017All Students,P.S. 095 THE GRAVESEND,All Grades,All Students,520,313.54422,93.0,17.88461494,185.0,35.57692337,147.0,28.26922989,95.0,18.26922989,242.0,46.53845978
627,21K097,2017,3,insufficient,increased,21K097All Grades2017All Students,P.S. 97 THE HIGHLAWN,All Grades,All Students,395,311.0632935,102.0,25.82278442,103.0,26.07594872,111.0,28.10126495,79.0,20.0,190.0,48.10126495
628,21K098,2017,2,insufficient,decreased,21K098All Grades2017All Students,I.S. 98 BAY ACADEMY,All Grades,All Students,1382,341.034729,16.0,1.157742381,182.0,13.16932011,447.0,32.34442902,737.0,53.32851028,1184.0,85.67293549
629,21K099,2017,3,sufficient,same,21K099All Grades2017All Students,P.S. 099 ISAAC ASIMOV,All Grades,All Students,500,303.27398680000005,145.0,29.0,165.0,33.0,119.0,23.79999924,71.0,14.19999981,190.0,38.0
630,21K100,2017,1,sufficient,increased,21K100All Grades2017All Students,P.S. 100 THE CONEY ISLAND SCHOOL,All Grades,All Students,318,324.50314330000003,38.0,11.9496851,70.0,22.01257896,128.0,40.25157166,82.0,25.78616333,210.0,66.03773499
631,21K101,2017,2,insufficient,same,21K101All Grades2017All Students,P.S. 101 THE VERRAZANO,All Grades,All Students,442,328.5814514,63.0,14.25339413,73.0,16.51583672,165.0,37.33031845,141.0,31.90045166,306.0,69.2307663
632,21K121,2017,0,sufficient,increased,21K121All Grades2017All Students,P.S. 121 NELSON A. ROCKEFELLER,All Grades,All Students,173,310.9537659,33.0,19.07514381,66.0,38.15028763,51.0,29.47976875,23.0,13.294797899999999,74.0,42.77456665
633,23K041,2017,1,insufficient,decreased,23K041All Grades2017All Students,P.S. 041 FRANCIS WHITE,All Grades,All Students,300,284.3466797,144.0,48.0,121.0,40.33333206,29.0,9.666666985,6.0,2.0,35.0,11.66666698
634,21K128,2017,1,insufficient,decreased,21K128All Grades2017All Students,P.S. 128 BENSONHURST,All Grades,All Students,192,301.25,56.0,29.16666603,76.0,39.58333206,48.0,25.0,12.0,6.25,60.0,31.25
635,21K153,2017,0,insufficient,same,21K153All Grades2017All Students,P.S. 153 HOMECREST,All Grades,All Students,208,311.2163391,42.0,20.19230843,77.0,37.01922989,61.0,29.32692337,28.0,13.46153831,89.0,42.78845978
636,21K177,2017,0,insufficient,decreased,21K177All Grades2017All Students,P.S. 177 THE MARLBORO,All Grades,All Students,452,305.318573,134.0,29.64601707,142.0,31.41592979,123.0,27.21238899,53.0,11.72566414,176.0,38.93805313
637,21K188,2017,2,sufficient,increased,21K188All Grades2017All Students,P.S. 188 MICHAEL E. BERDY,All Grades,All Students,213,298.44131469999996,70.0,32.86384964,85.0,39.90610504,48.0,22.53521156,10.0,4.694835663,58.0,27.23004723
638,21K199,2017,1,sufficient,increased,21K199All Grades2017All Students,P.S. 199 FREDERICK WACHTEL,All Grades,All Students,194,312.7010193,44.0,22.68041229,55.0,28.35051537,58.0,29.89690781,37.0,19.07216454,95.0,48.96907043
639,21K209,2017,2,insufficient,same,21K209All Grades2017All Students,P.S. 209 MARGARET MEAD,All Grades,All Students,384,315.25,69.0,17.96875,105.0,27.34375,132.0,34.375,78.0,20.3125,210.0,54.6875
640,21K212,2017,2,sufficient,same,21K212All Grades2017All Students,P.S. 212 LADY DEBORAH MOODY,All Grades,All Students,299,306.635437,80.0,26.75585365,97.0,32.4414711,88.0,29.43143845,34.0,11.37123775,122.0,40.80267715
641,21K215,2017,1,sufficient,same,21K215All Grades2017All Students,P.S. 215 MORRIS H. WEISS,All Grades,All Students,414,323.73672489999996,74.0,17.87439537,101.0,24.39613533,116.0,28.01932335,123.0,29.71014404,239.0,57.7294693
642,21K216,2017,1,insufficient,same,21K216All Grades2017All Students,P.S. 216 ARTURO TOSCANINI,All Grades,All Students,293,313.1194458,65.0,22.18429947,86.0,29.3515358,94.0,32.08191299,48.0,16.38225174,142.0,48.46416473
643,21K225,2017,1,sufficient,increased,21K225All Grades2017All Students,P.S. K225 - THE EILEEN E. ZAGLIN,All Grades,All Students,595,300.1512756,191.0,32.10084152,200.0,33.61344528,143.0,24.033613199999998,61.0,10.25210094,204.0,34.285713200000004
644,21K226,2017,3,insufficient,decreased,21K226All Grades2017All Students,P.S. 226 ALFRED DE B. MASON,All Grades,All Students,587,312.5366211,127.0,21.635435100000002,187.0,31.85689926,156.0,26.57580948,117.0,19.93185616,273.0,46.50766754
645,21K228,2017,3,sufficient,same,21K228All Grades2017All Students,I.S. 228 DAVID A. BOODY,All Grades,All Students,1249,311.4371643,210.0,16.81344986,408.0,32.66613388,441.0,35.30824661,190.0,15.21216965,631.0,50.52041626
646,21K238,2017,0,insufficient,decreased,21K238All Grades2017All Students,P.S. 238 ANNE SULLIVAN,All Grades,All Students,320,298.42813110000003,99.0,30.9375,114.0,35.625,87.0,27.1875,20.0,6.25,107.0,33.4375
647,21K239,2017,3,sufficient,same,21K239All Grades2017All Students,MARK TWAIN I.S. 239 FOR THE GIFTED & TALENTED,All Grades,All Students,1111,345.2052307,12.0,1.080108047,98.0,8.820881844,324.0,29.16291618,677.0,60.93609238,1001.0,90.09900665
648,21K253,2017,1,sufficient,same,21K253All Grades2017All Students,P.S. 253,All Grades,All Students,409,317.51834110000004,68.0,16.62591743,137.0,33.49633408,127.0,31.05134392,77.0,18.82640648,204.0,49.8777504
649,21K281,2017,2,insufficient,same,21K281All Grades2017All Students,I.S. 281 JOSEPH B CAVALLARO,All Grades,All Students,1187,302.59561160000004,290.0,24.43133926,434.0,36.56276321,320.0,26.95871925,143.0,12.04717731,463.0,39.00589752
650,21K329,2017,1,insufficient,same,21K329All Grades2017All Students,P.S. 329 SURFSIDE,All Grades,All Students,188,288.3191528,91.0,48.40425491,57.0,30.31914902,32.0,17.02127647,8.0,4.255319118,40.0,21.27659607
651,22K278,2017,3,sufficient,increased,22K278All Grades2017All Students,J.H.S. 278 MARINE PARK,All Grades,All Students,971,313.1132813,131.0,13.49124622,368.0,37.89907455,300.0,30.89598274,172.0,17.71369743,472.0,48.60968018
652,22K014,2017,0,insufficient,same,22K014All Grades2017All Students,J.H.S. 014 SHELL BANK,All Grades,All Students,462,293.8766174,163.0,35.28138351,183.0,39.61038971,85.0,18.39826775,31.0,6.709956646,116.0,25.10822487
653,22K052,2017,3,abundant,increased,22K052All Grades2017All Students,P.S. 052 SHEEPSHEAD BAY,All Grades,All Students,355,306.5267639,102.0,28.73239517,109.0,30.70422554,93.0,26.19718361,51.0,14.36619759,144.0,40.5633812
654,22K109,2017,1,insufficient,increased,22K109All Grades2017All Students,P.S. 109,All Grades,All Students,426,304.8615112,102.0,23.94366264,176.0,41.31455231,102.0,23.94366264,46.0,10.79812241,148.0,34.74178314
655,22K119,2017,1,sufficient,increased,22K119All Grades2017All Students,P.S. 119 AMERSFORT,All Grades,All Students,248,297.637085,88.0,35.48387146,88.0,35.48387146,54.0,21.77419281,18.0,7.258064747000001,72.0,29.03225899
656,22K134,2017,0,insufficient,decreased,22K134All Grades2017All Students,P.S. K134,All Grades,All Students,249,324.63052369999997,28.0,11.24497986,58.0,23.29317284,108.0,43.37349319,55.0,22.08835411,163.0,65.4618454
657,22K139,2017,4,sufficient,increased,22K139All Grades2017All Students,P.S. 139 ALEXINE A. FENTY,All Grades,All Students,433,301.5357971,127.0,29.330253600000002,169.0,39.03002167,91.0,21.01616669,46.0,10.62355614,137.0,31.63972282
658,22K152,2017,0,insufficient,decreased,22K152All Grades2017All Students,SCHOOL OF SCIENCE & TECHNOLOGY,All Grades,All Students,388,298.4226685,136.0,35.051548,134.0,34.53608322,95.0,24.48453522,23.0,5.927834988,118.0,30.41237068
659,22K193,2017,1,insufficient,decreased,22K193All Grades2017All Students,P.S. 193 GIL HODGES,All Grades,All Students,386,304.13211060000003,109.0,28.23834229,139.0,36.01036453,106.0,27.46113968,32.0,8.290155411,138.0,35.751296999999994
660,22K194,2017,1,insufficient,same,22K194All Grades2017All Students,P.S. 194 RAOUL WALLENBERG,All Grades,All Students,199,303.33666989999995,64.0,32.16080475,67.0,33.66834259,49.0,24.62311554,19.0,9.547739029,68.0,34.17085266
661,22K195,2017,1,insufficient,decreased,22K195All Grades2017All Students,P.S. 195 MANHATTAN BEACH,All Grades,All Students,225,329.8711243,14.0,6.222222327999999,51.0,22.66666603,103.0,45.77777863,57.0,25.33333397,160.0,71.1111145
